,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
157,50220756d24f0ad876921932db5be2e18cb5d7977527bdabbca9ff4a598f1f20,0,0,0,0.0,0,5.645785429517123,0,0,1
158,c6999b9f79932c3b4f1c461a69d9dc8dc301d6a155abc33efe1b6e9e4a038391,0,0,1,0.0,0,5.294196476763776,0,0,1
159,ef31a408606eb1ada590b13505257583df5e4e1f646a5d3b1ab4b98705631e8a,0,1,0,0.0,0,5.646355385306709,0,0,2
160,c7d31f25aab66dbbe4a795dad45387ee608ed68bdbaebf2af88bcd319c9e6712,2,1,1,0.0,0,7.02600499504143,0,0,1
161,f4c20019d12daf2121e41160ddf5487c7699a385b9b13da51889c5a9d7861304,1,0,0,0.0,0,5.43835930517055,0,0,1
162,8fd1a1cc1a253fd58693c181895d392ba20fc2a638aaecbc2e8f5d004db8fc27,8,0,1,0.0,0,6.793682247543483,0,0,1
163,9a13ad71d1fdaf44b10114b6e37b49ed7420b41d918b4bd90da9d8368588d588,0,0,0,0.0,0,6.59679584974585,0,0,1
164,233320f2c2044169d60e0cdab500b7ea14192823dbb59433f994eb6a3f9b40bc,2,0,1,0.0,0,6.262514151035761,0,0,1
165,395e071fb2ab22201f82f07349d13781878fecc830722e420e5218ba7a024ec4,2,0,0,0.0,0,7.089821301331707,0,0,1
166,40b2985f87567ef5303cf13cbb21b805d87736ed33b33f868c469357d6c47d97,1,0,0,0.0,0,4.948122739934307,0,0,1
167,39c97b97cf85fb6d8b8acb8f21933ca68983a04dfbabe88f286186d080d9970f,4,0,0,0.0,0,7.22355836576918,0,0,1
168,7292913beb5a90e8a017ae2a761f5a2af7e6e42b418431ecdbfd367ffcd16315,2,0,9,0.0,0,6.441846654985975,0,0,1
169,3b9dabd99dc58a5242616cb6d1d876bca3046119a9b150c7d7868bf02202ea82,3,0,0,0.0,0,6.544955972078985,0,0,2
170,cda9310715b7a12f47b7c134260d5ff9200c147fc1d05f030e507e57e3582327,9,0,3,0.0,0,6.583607342800359,0,0,1
171,adf4c038d8dba0a231de5da82c4130cf0989c32896e51b4e3d78026618f3e7f5,0,0,0,0.0,0,5.792630292998952,0,0,1
